index,price
2141,9190809
2142,13644393
2143,6736996
2144,6601841
2145,9005487
2146,7260407
2147,9314429
2148,5735311
2149,6286095
2150,4960602
2151,7462573
2152,5707140
2153,6249795
2154,8207436
2155,5805808
2156,14212953
2157,4093448
2158,7128693
2159,8068336
2160,6515908
2161,7338514
2162,6364110
2163,7507251
2164,18429250
2165,23103440
2166,13880813
2167,13601365
2168,5897144
2169,7277519
2170,8554389
2171,6768174
2172,17263921
2173,6443549
2174,8120333
2175,10024999
2176,6313745
2177,7466136
2178,9903056
2179,7358319
2180,4631055
2181,4639313
2182,10989924
2183,17415052
2184,7689964
2185,7988952
2186,5752492
2187,6494486
2188,14194495
2189,8707096
2190,5478164
2191,7028791
2192,8162142
2193,12911686
2194,15482034
2195,6606534
2196,11839856
2197,9436100
2198,7650007
2199,20920280
2200,4177803
2201,6319680
2202,4470001
2203,8340004
2204,11328781
2205,6201094
2206,12983725
2207,6220003
2208,9215479
2209,10154966
2210,8863523
2211,5501408
2212,9350016
2213,5936227
2214,12378057
2215,8789857
2216,6266056
2217,7735540
2218,6068661
2219,6955688
2220,15394384
2221,6654692
2222,5829559
2223,11000909
2224,10830696
2225,6865588
2226,16537206
2227,12094655
2228,5495386
2229,7503002
2230,7277913
2231,6788455
2232,8076934
2233,6711607
2234,5589041
2235,5421081
2236,9334850
2237,6479189
2238,9459346
2239,17073057
2240,14838379
2241,14921309
2242,5280352
2243,5937802
2244,8803581
2245,18855196
2246,15521859
2247,8419751
2248,11322859
2249,5920045
2250,7981811
2251,4460665
2252,13921814
2253,9601870
2254,8623361
2255,9706967
2256,12687222
2257,7344993
2258,8017554
2259,5712749
2260,4186463
2261,5708169
2262,8034927
2263,19808668
2264,5314277
2265,9791307
2266,4083718
2267,8173755
2268,8833784
2269,8521013
2270,9316320
2271,12790216
2272,7750560
2273,7647796
2274,11725098
2275,4455917
2276,9146775
2277,5807036
2278,6954616
2279,6943361
2280,9248239
2281,9821318
2282,6200242
2283,4690473
2284,5381417
2285,13356376
2286,7777718
2287,5084127
2288,7331610
2289,7739998
2290,15022622
2291,10960914
2292,10266216
2293,6415463
2294,11846864
2295,4555471
2296,11034092
2297,9489356
2298,8257225
2299,6157387
2300,8112330
2301,10814038
2302,5037595
2303,8620762
2304,7641276
2305,10360821
2306,5275920
2307,13274921
2308,7036050
2309,6828366
2310,12863540
2311,18179827
2312,9029377
2313,4107396
2314,5375958
2315,16821466
2316,6312332
2317,10548435
2318,6648171
2319,9141743
2320,10577481
2321,7106548
2322,10630186
2323,6782825
2324,8139219
2325,9265331
2326,14753923
2327,9218241
2328,15548290
2329,8741752
2330,11089989
2331,7964235
2332,5516713
2333,6167941
2334,9669279
2335,11160510
2336,3651796
2337,9430464
2338,10458868
2339,5177210
2340,9996384
2341,13256845
2342,4507919
2343,10563459
2344,9277014
2345,8755831
2346,6287034
2347,4075764
2348,4479445
2349,7933814
2350,8904386
2351,11038432
2352,10811664
2353,9275697
2354,6212878
2355,14704849
2356,10494810
2357,5721978
2358,10468276
2359,5444036
2360,18168649
2361,7357868
2362,9371244
2363,9090814
2364,5840065
2365,7356283
2366,9610835
2367,7414577
2368,5521005
2369,8384242
2370,5944362
2371,16469178
2372,6387415
2373,10755614
2374,9704705
2375,4425830
2376,7716984
2377,10870233
2378,11538155
2379,4519683
2380,15214084
2381,10043765
2382,9293326
2383,5655272
2384,8196434
2385,12621585
2386,7146124
2387,9430968
2388,6137463
2389,6381583
2390,10336247
2391,10894281
2392,21824432
2393,13491548
2394,10376038
2395,8838687
2396,7400695
2397,8520310
2398,3722692
2399,7585377
2400,5755884
2401,10291575
2402,5616631
2403,11652507
2404,11462303
2405,13100504
2406,8296465
2407,7578139
2408,15683247
2409,14971293
2410,7522299
2411,7369423
2412,7811161
2413,8156473
2414,8806310
2415,11066552
2416,8729288
2417,9001208
2418,6494121
2419,10434443
2420,5987814
2421,12910603
2422,14582149
2423,9945636
2424,10421783
2425,11851720
2426,7125710
2427,9518568
2428,8304995
2429,10040334
2430,11299936
2431,8242804
2432,6457084
2433,4250711
2434,6021445
2435,5131207
2436,10177520
2437,7450385
2438,15787689
2439,5554522
2440,16324589
2441,14400237
2442,7754915
2443,7640165
2444,6295017
2445,15597564
2446,12002327
2447,8440882
2448,10300142
2449,9201348
2450,18703391
2451,9456280
2452,10580641
2453,8581320
2454,9808138
2455,6799785
2456,12117118
2457,8601375
2458,8081036
2459,7336318
2460,8477780
2461,19140095
2462,8260342
2463,7843338
2464,7882319
2465,7815090
2466,15479003
2467,5170286
2468,15489472
2469,6728428
2470,6801148
2471,11243828
2472,7913393
2473,6377175
2474,4583399
2475,6015083
2476,7141749
2477,4985298
2478,4699615
2479,11469760
2480,9347207
2481,8150534
2482,8475540
2483,10755465
2484,8097546
2485,6197059
2486,12551948
2487,9064718
2488,7931508
2489,9958139
2490,11921771
2491,8976253
2492,11384334
2493,9699985
2494,12334845
2495,7493195
2496,5675688
2497,14665163
2498,5213432
2499,16196973
2500,15005610
2501,8572021
2502,6215689
2503,11719253
2504,5157344
2505,8789646
2506,6294225
2507,3972715
2508,11492154
2509,7232202
2510,12039852
2511,13226084
2512,5846736
2513,9373289
2514,13638114
2515,8195142
2516,6294130
2517,6902931
2518,4634686
2519,8269139
2520,8962679
2521,9850869
2522,7222626
2523,4418308
2524,4544004
2525,5327863
2526,7376147
2527,5872876
2528,10020543
2529,6168060
2530,7510523
2531,16532222
2532,8636499
2533,7634247
2534,9520787
2535,10494434
2536,5276548
2537,13647149
2538,12535582
2539,16578765
2540,5383998
2541,7182416
2542,15294626
2543,12627658
2544,9398537
2545,12770738
2546,8630116
2547,5544361
2548,6622075
2549,5228943
2550,7672861
2551,7058675
2552,5609057
2553,10886503
2554,8936030
2555,9077563
2556,11395978
2557,20446459
2558,14545342
2559,8414722
2560,11901832
2561,6948795
2562,6673723
2563,8168236
2564,18493631
2565,6082779
2566,5714375
2567,8402257
2568,9167877
2569,8776866
2570,8419634
2571,10920326
2572,10070668
2573,11674769
2574,7046435
2575,6341651
2576,10123028
2577,10038218
2578,4703223
2579,5230149
2580,5941126
2581,7174773
2582,8259085
2583,5655420
2584,9295145
2585,7996487
2586,11696344
2587,13032878
2588,4082708
2589,7013989
2590,9196653
2591,13131924
2592,7185496
2593,6620701
2594,10695074
2595,7517977
2596,13463435
2597,6723663
2598,13499603
2599,7959966
2600,5589711
2601,6279884
2602,6135336
2603,9215204
2604,6963670
2605,6805929
2606,4860400
2607,6085180
2608,14277459
2609,11560367
2610,9031563
2611,13769394
2612,15592245
2613,15857160
2614,6890333
2615,8403937
2616,9892635
2617,4296993
2618,8193049
2619,7400241
2620,18270226
2621,14685931
2622,6787710
2623,14672329
2624,12402003
2625,9952797
2626,9678297
2627,10342680
2628,4152275
2629,4954788
2630,9071473
2631,9284904
2632,7532815
2633,12938162
2634,8318658
2635,9164158
2636,4634189
2637,9002932
2638,9591917
2639,5473291
2640,6714454
2641,10801492
2642,8224629
2643,4825274
2644,15057771
2645,8253236
2646,13108303
2647,5061244
2648,7790536
2649,9173739
2650,9188481
2651,8857745
2652,8201492
2653,8961444
2654,10229184
2655,13071990
2656,8516345
2657,17809347
2658,9030539
2659,6886783
2660,9786288
2661,9608208
2662,7952111
2663,9458165
2664,14864872
2665,8489140
2666,10386004
2667,15409887
2668,13790912
2669,18478439
2670,12822678
2671,11401855
2672,6692696
2673,15413137
2674,16164554
2675,8565254
2676,5222618
2677,4738010
2678,6881113
2679,7489563
2680,8474614
2681,9377700
2682,7463268
2683,10627881
2684,14474084
2685,9373345
2686,4245082
2687,7111115
2688,9148353
2689,7136041
2690,8855031
2691,6987964
2692,11347069
2693,8354707
2694,12937390
2695,19611854
2696,4989063
2697,5312085
2698,7241798
2699,10888164
2700,5468729
2701,14781752
2702,10798958
2703,17028340
2704,12720403
2705,9593419
2706,12467536
2707,10793521
2708,14629227
2709,9333364
2710,19803227
2711,18397163
2712,8299516
2713,16246138
2714,10433746
2715,12827629
2716,7439035
2717,9579256
2718,7188880
2719,7851530
2720,6360641
2721,7088852
2722,6204495
2723,8065499
2724,10628313
2725,18406945
2726,6143040
2727,8365836
2728,10429820
2729,10808261
2730,11088575
2731,14058778
2732,4930774
2733,12586823
2734,9346863
2735,20839353
2736,5125975
2737,6036867
2738,9836534
2739,8710126
2740,9033299
2741,7525150
2742,12966625
2743,5673540
2744,11420219
2745,11780681
2746,5786373
2747,6583515
2748,7072373
2749,13978798
2750,7766342
2751,10051877
2752,13333613
2753,6173608
2754,3874753
2755,7198095
2756,7889328
2757,6713996
2758,9066281
2759,12973352
2760,6676407
2761,8104800
2762,5818762
2763,7551255
2764,6197400
2765,11488216
2766,13871618
2767,6506593
2768,10090795
2769,12367635
2770,9264822
2771,6502699
2772,11708328
2773,11032412
2774,4736595
2775,5578084
2776,9184142
2777,7422006
2778,7191802
2779,4911874
2780,10342109
2781,10387608
2782,8161851
2783,4829690
2784,9672716
2785,7770736
2786,10742907
2787,5330172
2788,6307587
2789,9580973
2790,16961639
2791,5680971
2792,15165536
2793,10871137
2794,4501428
2795,10576337
2796,6493205
2797,9091372
2798,8983114
2799,8200955
2800,7276018
2801,6871761
2802,6304495
2803,4334837
2804,7432610
2805,6914115
2806,7297149
2807,6775227
2808,9779903
2809,5033862
2810,8610313
2811,14305266
2812,4537088
2813,11504323
2814,5533080
2815,19982139
2816,10548071
2817,5912586
2818,12189706
2819,5611298
2820,11142539
2821,6558924
2822,5295690
2823,4139951
2824,15615329
2825,8260452
2826,5006450
2827,5498992
2828,10201746
2829,6984063
2830,6349887
2831,7277507
2832,6274026
2833,9252956
2834,7979901
2835,9337033
2836,12313069
2837,6275845
2838,9243515
2839,7385680
2840,8209870
2841,5871073
2842,13700614
2843,8019184
2844,7172980
2845,4837473
2846,5935563
2847,6021967
2848,10339293
2849,10102167
2850,8011577
2851,7521231
2852,6321093
2853,12786904
2854,7065356
2855,6001526
2856,5982727
2857,9289976
2858,20135465
2859,7669986
2860,10315249
2861,5528781
2862,10567264
2863,9739381
2864,8106429
2865,3423169
2866,10922660
2867,24931987
2868,12781895
2869,5106169
2870,9124295
2871,6951614
2872,6580251
2873,5581118
2874,7315781
2875,9606458
2876,7795331
2877,5242062
2878,7911091
2879,10929420
2880,8887657
2881,6762046
2882,8106208
2883,9267246
2884,6659106
2885,6480816
2886,8351862
2887,17402199
2888,9235937
2889,4570405
2890,8897405
2891,6002265
2892,6067724
2893,12510541
2894,5122689
2895,4846337
2896,9654671
2897,9230303
2898,13467051
2899,4737049
2900,16009368
2901,7205556
2902,7671402
2903,14631277
2904,10601951
2905,10048593
2906,15049352
2907,7919484
2908,6922701
2909,6178179
2910,10405245
2911,11750327
2912,8370615
2913,10992206
2914,12025835
2915,6078425
2916,12620513
2917,6990825
2918,13403568
2919,6643342
2920,7525873
2921,7693685
2922,11078916
2923,10814337
2924,10476714
2925,10653621
2926,10999034
2927,7322658
2928,5105144
2929,13862696
2930,10749728
2931,10723904
2932,4895885
2933,8002243
2934,7492903
2935,8434295
2936,5021698
2937,8024730
2938,3432574
2939,18421932
2940,10638204
2941,8039650
2942,8243359
2943,8474275
2944,5673542
2945,10667469
2946,6446997
2947,20039876
2948,14930487
2949,6949729
2950,7207734
2951,11345280
2952,7841529
2953,12402642
2954,5789980
2955,6631146
2956,13515309
2957,7298146
2958,6217905
2959,10490031
2960,6116416
2961,9431956
2962,7942293
2963,11468331
2964,7142819
2965,10116332
2966,9228138
2967,4551812
2968,5552856
2969,11115534
2970,18687673
2971,8292634
2972,7823387
2973,6151114
2974,6070145
2975,6745671
2976,8092451
2977,12784248
2978,9840110
2979,11676152
2980,11895464
2981,9900476
2982,9938066
2983,8822332
2984,7757284
2985,5586669
2986,4627933
2987,8853937
2988,8450776
2989,9875312
2990,16317231
2991,15773083
2992,8941222
2993,5454201
2994,4944275
2995,10469680
2996,6627305
2997,6951430
2998,8121335
2999,12231642
3000,5847633
3001,7947882
3002,5090401
3003,11341806
3004,7797865
3005,8083424
3006,7715648
3007,10601600
3008,8596226
3009,10799141
3010,7707961
3011,12578668
3012,6642064
3013,7517118
3014,12629876
3015,9245792
3016,5775335
3017,18299407
3018,10579062
3019,9033530
3020,12517245
3021,7960603
3022,4899380
3023,9595145
3024,4865454
3025,12706646
3026,11327519
3027,12632213
3028,8955058
3029,13204464
3030,5456493
3031,10212840
3032,7248447
3033,13982346
3034,7610112
3035,5707557
3036,8223492
3037,9586739
3038,9686032
3039,6237782
3040,7308693
3041,11150446
3042,9674180
3043,14946559
3044,17061680
3045,3115759
3046,18238989
3047,8593122
3048,10641672
3049,10270674
3050,16332996
3051,8109207
3052,8509608
3053,7287340
3054,10751565
3055,21944915
3056,7559493
3057,7267788
3058,12995762
3059,14719619
3060,15120241
3061,11416512
3062,6325866
3063,14711975
3064,14401975
3065,6366055
3066,11118871
3067,7575267
3068,8858085
3069,7127691
3070,8572802
3071,7153761
3072,11863858
3073,8108690
3074,5861002
3075,18189155
3076,15830762
3077,4923688
3078,9166191
3079,7647640
3080,9989305
3081,8392859
3082,9473940
3083,5524339
3084,12423795
3085,8164208
3086,7855763
3087,4031351
3088,9162276
3089,4836133
3090,10098782
3091,7447310
3092,10524676
3093,12068878
3094,7106306
3095,14210518
3096,5156229
3097,7811853
3098,18703751
3099,13826579
3100,22909545
3101,7132971
3102,11063041
3103,9243402
3104,10310181
3105,15151202
3106,10790381
3107,10088848
3108,13965218
3109,6609218
3110,7108594
3111,7998508
3112,5610221
3113,8166563
3114,7842678
3115,8427232
3116,11161961
3117,10825211
3118,5820292
3119,9763831
3120,13136324
3121,7597598
3122,12402662
3123,6965532
3124,8340003
3125,6284264
3126,8988844
3127,6979398
3128,9489129
3129,8770953
3130,11931114
3131,8134828
3132,5624431
3133,3889673
3134,8970650
3135,5644872
3136,15323635
3137,8957647
3138,7953975
3139,12118173
3140,13171206
3141,11319004
3142,7775515
3143,10771283
3144,12399041
3145,12074822
3146,9453361
3147,11269012
3148,4198674
3149,13394318
3150,7165632
3151,7152226
3152,9538333
3153,10293546
3154,14319212
3155,5871153
3156,17546011
3157,8043149
3158,4652869
3159,8892589
3160,8858775
3161,6295012
3162,8429007
3163,9067001
3164,8378633
3165,13703779
3166,6678636
3167,6252948
3168,12731503
3169,4153273
3170,6318265
3171,6830975
3172,7798699
3173,5402690
3174,6493776
3175,7096364
3176,6829215
3177,14548585
3178,6532886
3179,7301104
3180,7925653
3181,5868808
3182,10475782
3183,4926298
3184,16768994
3185,14466112
3186,9070580
3187,7439805
3188,12157896
3189,18178448
3190,10355408
3191,6847493
3192,11752019
3193,5072366
3194,10919368
3195,8129138
3196,9260862
3197,7294115
3198,7439569
3199,17361888
3200,6567382
3201,14336472
3202,7494019
3203,10437109
3204,9722699
3205,5888786
3206,8585082
3207,14295436
3208,7097904
3209,8134391
3210,11099833
3211,13167904
3212,9759115
3213,6919654
3214,14793330
3215,11864466
